,Unnamed: 0,id,dialect,translation,Correct,Keep,language,dialect_original,prompts,concepts,writer_a,task
336,38,5947,Writes in dialect German.,Writes in standard German.,1,,stq,"De Grinzer Pein, niederloundsk: Opende, is n Täärp in ju niederloundske Provinz Groningen in ju Meente Grootegast in dät Wäästerkertier aan dän Skeed tou Fryslân. De Grinzer Pein is dät wäästelske Täärp fon ju Provinz Groningen. In dät Täärp wäd siet oolde Tieden Fräisk boald. De Grinzer Pein un Kornhorn in ju Meente Grootegast un do Täärpe Marum un De Wülp in ju Meente Marum, sünt do insige Täärpe in ju Provinz Groningen, wier noch n fräisken Dialekt boald wäd.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are inhospitable, unsympathetic, hospitable, cold, genial, nice, icy, hearty, neighborly, mortal. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
337,86,346,Writes in dialect German.,Writes in standard German.,1,,stq,"Die Leeuwe is ne groote Katte-Oard, juu dät foarallen in Afrikoa rakt. Een Leeuwen-Unneroard rakt dät ook in Asien, un fröier, in juu Antike, roate dät ook in Suudeuropa Leeuwen, wier joo man fon doo Moanskene dood moaket wuuden. In dän Räst fon Europa un in Amerikoa rätte dät bloot Leeuwen in juu Iestied. In Seelterlound häd et dän Leeuwe woarskienelk ook in juu Iestied nit roat, man hie is sowäil hier as uk in uurswäkke Kultuuren sänt fröier un aleer bekoand as die Köönich fon do Dierte.","Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are antipathetic, mortal, companionable, contentious, gracious, good-natured, affectionate, unfavorable, icy, hospitable. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,friendly
338,45,6894,Writes in dialect German.,Writes in standard German.,1,,stq,"In ju Stääd Santiago de Chile wäd ju eerste Brääch uur dän Río Mapocho baud. 18. Januoar: James Cook äntdäkt ap sien trääde Suudsee-Raise as eersten Europäer Hawaii un naamt do Ailounde ""Sandwich-Ailounde"". 11. Januoar: Henriette Jügel, düütske Moalerske 10. Januoar: Carolus Linnaeus, swedisken Dokter un Biologe 10. Januoar: Eva König, Wieuwmoanske fon Gotthold Ephraim Lessing","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are icy, amicable, unfriendly, warm, unsympathetic, hearty, antagonistic, friendly, loving, conflicting. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
339,82,1345,Writes in dialect German.,Writes in standard German.,1,,stq,"Lemsterlân waas ne Meente in ju Provinz Fryslân, in do Niederlounde. Dät Gebiet fon ju Meente is 124,38 km² un deer woonje 13,437 Moanskene (2007). Sit fon ju Meente is in de Lemmer. Uur Täärpe in ju Meente sunt Bantegea, Dolsterhuzen, Eastersee-Buorren, Eastersee-Giterskebrêge, Follegea, Ychten, Ychtenbrêge en Jistergea. Websteede fon ju Meente Niederlounsk, Wääst-Fräisk.","Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unfavorable, gracious, militant, cordial, loving, merry, contentious, unpleasant, collegial, antipathetic. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,friendly
340,35,7204,Writes in dialect German.,Writes in standard German.,1,,stq,"Een Plastik is een uut Metall geeten, uut Toon foarmd af uurs uut wook Materioal moaked tjodimensionoal Kunstwierk. Dät moakjen fon Plastiken is ieuwenske ju Skulptuur aan Deelbiriek fon ju Bieldehaueräi. Däälich wäd twiske do Bigriepe Plastik un Skulptuur oafter nit moor so strom tränd. Dät mai deer oun lääse, dät do Techniken däälich mongs fermisked wäide.","Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are inimical, negative, sweet, militant, inhospitable, chummy, gracious, unpleasant, loving, friendly. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,friendly
341,43,2790,Writes in dialect German.,Writes in standard German.,1,,stq,"Juu Oder (dät is die düütske Noome, ap Polnisk ""Odra"" un ap Sorbisk ""Wodra"") is ne Äi, juu in Tschechien truch Polen, un dan ap juu Gränse twiske Polen un Düütsklound fääre in juu Aastsee fljut. Juu is, ätter ferscheedene Definitione, wäkken Deel fon juu Mündenge tou juu Oder un wäkken tou juu Aastsee heert, 866 - 898 km loange.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are negative, amicable, affectionate, chummy, heartless, good-natured, rude, hostile, unsympathetic, loving. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
342,57,6556,Writes in dialect German.,Writes in standard German.,Ende entfernt,,stq,"Pingsterbloumen konnen in Seelterlound gjucht ferskeedene Plonten wääse: Ju Bloume Moaiklokje (Convallaria majalis). Dän litjen Boom af Struuk Flieder (Syringa), die ap Platdüütsk uk Pingsterbloume naamd wäd. Dan rakt dät uk noch ju Pingsterrouse (Paeonia). Do rakt dät in ferskeedene Faawen. Do blöie alle in dän Moai tou ju Pingstertied.","Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are amicable, cold, companionable, nice, hearty, rude, affectionate, opposed, inhospitable, mortal. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,friendly
343,41,11641,Writes in dialect German.,Writes in standard German.,1,,stq,"Manischa Dalerowna Sangin, bekoand uk as Manischa af MANIZHA (bädden as Chamrajewa ap dän 8. Juli 1991 in Duschanbe, Tadshikistan) is ne russiske Sjungerske. Se sjungt ap Moai 2021 bie dän ""Eurovision Song Contest"" in Rotterdam in do Niederlounden, dät Läid ""Russian Woman"" foar Ruslound.","Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are neighborly, unfriendly, loving, hostile, opposed, heartless, nice, rude, genial, good-natured. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,friendly
344,77,10775,Writes in dialect German.,Writes in standard German.,1,,stq,"Jimmy Donal „Jimbo“ Wales (* 7. August 1966 in Huntsville, Alabama) is aan US-amerikoansken Internet-Unnerniemer, die foaraaln as aan fon do Begruundere fon Wikipedia bekoand wuuden is. Hie is aas Suun fon n Koopmon un ne Koasterske groot wuuden un besoachte een Privoatskoule, ju al in 1979 uur n Computer ferföigede. Uk hiede hie sik al as Bäiden foar Enzyklopädien interessierd. In 2000 begon hie mäd dät Foarlooper-Projekt Nupedia, in 2001 is dan Wikipedia ounfangd.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are sweet, unpleasant, antipathetic, affectionate, conflicting, mortal, neighborly, contentious, comradely, amicable. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
345,16,4212,Writes in dialect German.,Writes in standard German.,1,,stq,"1758: In sien eerste Enzyklika A quo die ropt die näie Poabst Clemens XIII. aal do Biskoppe tou ju Eenegaid fon do Kristen ap. 1882: Slacht fon Tel-el-Kebir: Juu Armee fon Ahmad Urabi Pascha wäd truch ne britiske Armee unner Garnet Joseph Wolseley sloain. Dät is dät Eende fon juu Urabi-Bewäägenge un die Begin fon juu Britiske Heerskup in Ägypten. 2017: Dät Internasjonoale Olympiske Kommittee rakt Paris un Los Angeles dät Gjucht, do Winterspiele 2024 un 2028 uuttoudreegen.","Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are hospitable, nice, antagonistic, unfavorable, inimical, merry, negative, cordial, friendly, adverse. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,friendly
346,87,396,Writes in dialect German.,Writes in standard German.,1,,stq,"Deeruum dät ju Moune uum de Äide troalt, kiekje wie dät eene Moal juun ju truch de Sunne ferljoachtede Kaante (Fulmoune), dät uur Moal juun ju tjuusterge Kaante (Näimoune). Deertwiske is ju Moune hoolich ferljoachted (eerste un lääste Fjoodendeel). Dät sunt do Mounephasen Daach troalt ju Moune sik sälwen uk juust so, un deeruume kiekje wie daach immer juun desälge Siede fon de Moune. Ju Bäätersiede konnen wie fon de Äide häär nit sjo.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are hostile, mortal, genial, adverse, companionable, gracious, sweet, unpleasant, hospitable, conflicting. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
347,53,7056,Writes in dialect German.,Writes in standard German.,1,,stq,"Alexander Sergejewitsch Puschkin (Rusk: Алекcа́ндр Серге́евич Пу́шкин, wietenskupelke Transliteratsjoon Aleksandr Sergeevič Puškin; bädden ätter dän julioanske Kalänner ap dän 26. Moai, ätter dän gregorioanske Kalänner ap dän 6. Juni 1799 in Moskau; stuurwen ätter dän julioanske Kalänner ap dän 29. Januoar un ätter dän gregorioanske Kalänner ap dän 10. Februoar 1837 in Sänt Päitersbuurich) jält as rusken Nasjonoal-Dichter un Gruundlääser fon ju moudeerne ruske Literatuur.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are heartless, conflicting, cordial, antagonistic, loving, affectionate, comradely, gracious, militant, inimical. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,friendly
348,97,6686,Writes in dialect German.,Writes in standard German.,1,,stq,"Ju Piratenpartei Deutschland (PIRATEN) is ne politiske Paatäi in Düütsklound. Int Algemeen sätte do Piroaten sik ien foar politiske Transparenz un do 'elektroniske' Burgergjuchte. Ju Paatäi is tou Biespil juun et 'Zugangserschwerungsgesetz' en et spiekerjen fon Internetdoaten. Bie do Düütske Buundesdaiwoalen 2009 kreech ju Paatäi 2,0% fon do Stämmen. Do piroaten sunt fertreeden in do Lounddeege fon Släswiek-Holstein, dät Saarlound un Berlin. Websiede fon ju Piratenpartei Deutschland","Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are warmhearted, icy, comradely, mortal, heartless, warm, cold, conflicting, merry, hospitable. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,friendly
