Unnamed: 0,id,contents,length,language,answer
154,37042,"Des Hickman County is a Beziak im Bundesstoot Kentucky in da USA. Da Beziak hod 4902 Eihwohna. Da Sitz vo da Vawoitung is Clinton. Da Beziak hod a Fläche vo 655 Quadratkilometa, davo san 22 Quadratkilometa Wossafläche. Clinton Columbus Beelerton Beulah Fulgham Hailwell Moscow New Cypress Nichols Oakton Old Cypress South Columbus Spring Hill Whaynes Corner GNIS-ID: 516899. Abgerufen am 22. Februar 2011 (englisch). 36.68-88.98Koordinaten: 36° 41′ N, 88° 59′ W",461,bar,"['Der Hickman County ist ein Bezirk im Bundesstaat Kentucky in den USA. Der Bezirk hat 4902 Einwohner. Der Sitz der Verwaltung ist Clinton. Der Bezirk hat eine Fläche von 655 Quadratkilometern, davon sind 22 Quadratkilometer Wasserfläche. Clinton Columbus Beelerton Beulah Fulgham Hailwell Moscow New Cypress Nichols Oakton Old Cypress South Columbus Spring Hill Whaynes Corner GNIS-ID: 516899. Abgerufen am 22. Februar 2011 (englisch). 36.68-88.98Koordinaten: 36° 41′ N, 88° 59′ W.']"
155,105801,"Brenta stähd fia: Brenta (Fluss), Fluss in Italien Brenta (Gebiag), Beaggruppn in de Sidoipn ba Trient Brenta (Hoihmoß), oids Hoihmoß in Italien und da Schweiz Brenta (Lombardei), italienische Gmoa in da Provinz Varese Brenta is da Famijnam vo foingdn Peasona: Eduardo Brenta (* 1959), uruguayischa Politika Mario Brenta (* 1942), italienischa Fuimregissea und Drehbuachautor",375,bar,"['Brenta steht für: \nBrenta (Fluss), Fluss in Italien\nBrenta (Gebirge), Gebirgsgruppe in den Südalpen bei Trient\nBrenta (Hohlmaß), altes Hohlmaß in Italien und der Schweiz\nBrenta (Lombardei), italienische Gemeinde in der Provinz Varese\nBrenta ist der Familienname folgender Personen:\nEduardo Brenta (* 1959), uruguayischer Politiker\nMario Brenta (* 1942), italienischer Filmregisseur und Drehbuchautor']"
156,25857,"Kaukasus stehd fia: Kaukasus, a Gebirg z Asien Groussa Kaukasus, de gresste Gebirgskettn am Kaukasus Gloana Kaukasus, a Obschnied vo da noadanatolischn-noadiranischn Kettngebirg Kaukasus (Wisent), a Wisentbulle, dea wos ois Begrinda vo da Flachland-Kaukasus-Linie zejd Reichskommissariat Kaukasien, a plands Bsatzungsgebiet vom Groußdeitschn Reich am Zwoatn Weidgriag Neos Kafkasos (‚Neu-Kaukasus‘), a Dorf z Griachaland Caucasus stehd fia: Montes Caucasus, a Gebirgszug aufm Mond",480,bar,"['Kaukasus steht für: Kaukasus, ein Gebirge in Asien Großer Kaukasus, die größte Gebirgskette im Kaukasus Kleiner Kaukasus, ein Abschnitt der nördlichen Anatolisch-Iranischen Kettengebirge Kaukasus (Wisent), ein Wisentbulle, der als Begründer der Flachland-Kaukasus-Linie gilt Reichskommissariat Kaukasien, ein geplantes Besatzungsgebiet des Großdeutschen Reiches im Zweiten Weltkrieg Neos Kafkasos (‚Neu-Kaukasus‘), ein Dorf in Griechenland Caucasus steht für: Montes Caucasus, ein Gebirgszug auf dem Mond']"
157,115205,"Ford River is da Nam vo foingde Fliss: in Australien: Ford River (North Esk River), Nemfluss van North Esk River in Tasmanien, Australien Ford River (Victoria) in Kanada: Ford River (Nunavut) in de Vaoanigte Stootn: Ford River (Green Bay), in Michigan Ford River stähd fia: Ford River Township, Michigan",303,bar,"['Ford River ist der Name folgender Flüsse: in Australien: Ford River (North Esk River), Nebenfluss des North Esk River in Tasmanien, Australien Ford River (Victoria) in Kanada: Ford River (Nunavut) in den Vereinigten Staaten: Ford River (Green Bay), in Michigan Ford River steht für: Ford River Township, Michigan']"
158,96345,"Da Vincent Edward ""Vin"" Scully (* 29. Novemba 1927 z Bronx, New York City; † 2. August 2022 z Hidden Hills, Kalifornien) woar a amerikanischa Sportmoderator. Commons: Vin Scully – Sammlung vo Buidl, Videos und Audiodateien Vin Scully in der Internet Movie Database (englisch)Vorlage:IMDb/Wartung/Gleicher IMDb-Kenner in Wikipedia und Wikidata",342,bar,"['Der Vincent Edward ""Vin"" Scully (* 29. November 1927 in Bronx, New York City; † 2. August 2022 in Hidden Hills, Kalifornien) war ein amerikanischer Sportmoderator. Commons: Vin Scully – Sammlung von Bildern, Videos und Audiodateien Vin Scully in der Internet Movie Database (englisch)Vorlage:IMDb/Wartung/Gleicher IMDb-Kenner in Wikipedia und Wikidata']"
159,31475,"Kokuji (jap. 国字, boarisch Laundeszeichn oda 和製漢字 wasei kanji, boarisch japanische Kanji) san Kanji, de wos in Japan auf da Basis vau da kinäsischn Schrift entwicklt wuan san. De Zeichn gibts owa in da Regl nua im Japanischn. Nua in a boa Ausnauman is a Konkuji aa in Kina iwanumma wuan. In da Tabön san a boa Beispü aungfiad.",325,bar,"['Kokuji (jap. 国字, bayerisch Landeszeichen oder 和製漢字 wasei kanji, bayerisch japanische Kanji) sind Kanji, die in Japan auf der Basis der chinesischen Schrift entwickelt wurden. Die Zeichen gibt es jedoch in der Regel nur im Japanischen. Nur in einigen Ausnahmefällen ist ein Kokuji auch in China übernommen worden. In der Tabelle sind einige Beispiele aufgeführt.']"
160,93015,"Da Mottener Forst-Süd is a 5,05 km² grouß gmoafreies Gebiet im Landkroas Bad Kissingen in da bayerischn Rhön. Des Gebiet is komplett bewoidt. Da Mottener Forst-Süd liegt sidöstli vo da nomansgemdn Gmoa Motten und westli vom Truppnübungsplotz Wildflecken. Im gmoafreien Gebiet liegt a Exklave vo Motten. De hechste Eahebung is a nomanlosa Beag mid 592 m ü. NN. Da Mottener Forst-Nord is ned gmoafrei, sondan a Gemarkung vo da Gmoa Motten. 50.3555379.786157Koordinaten: 50° 21′ 19,9″ N, 9° 47′ 10,2″ O",499,bar,"[""Der Mottener Forst-Süd ist ein 5,05 km² großes gemeindefreies Gebiet im Landkreis Bad Kissingen in der bayerischen Rhön. Das Gebiet ist komplett bewaldet. Der Mottener Forst-Süd liegt südöstlich der namensgebenden Gemeinde Motten und westlich des Truppenübungsplatzes Wildflecken. Im gemeindefreien Gebiet liegt eine Exklave von Motten. Die höchste Erhebung ist ein namenloser Berg mit 592 m ü. NN. Der Mottener Forst-Nord ist nicht gemeindefrei, sondern eine Gemarkung der Gemeinde Motten. 50.3555379.786157Koordinaten: 50° 21′ 19,9″ N, 9° 47′ 10,2″ O'""]"
161,128983,"Albertshofa is a Gmoa in Landkroas Kitzingen. Genesis Online-Datenbank des Bayerischen Landesamtes für Statistik Tabelle 12411-001 Fortschreibung des Bevölkerungsstandes: Gemeinden, Stichtage (letzten 6) (Einwohnerzahlen auf Grundlage des Zensus 2011) (Hilfe dazu). Gemeinde Albertshofen: Bürgermeisteramt. Abgerufen am 9. Mai 2020.",332,bar,"['Albertshofen ist eine Gemeinde im Landkreis Kitzingen. Genesis Online-Datenbank des Bayerischen Landesamtes für Statistik Tabelle 12411-001 Fortschreibung des Bevölkerungsstandes: Gemeinden, Stichtage (letzten 6) (Einwohnerzahlen auf Grundlage des Zensus 2011) (Hilfe dazu). Gemeinde Albertshofen: Bürgermeisteramt. Abgerufen am 9. Mai 2020.']"
162,114034,"De Stratopause is da atmospherische Grenzschicht zwischn Stratosphere und Mesosphere. De Log vo da Stratopause wead duach's easchte Maximum van atmospherischn Temperatuaprofij kennzeichnd; se liegd in uma 50 km Häh. Helmut Kraus: Die Atmosphäre der Erde: Eine Einführung in die Meteorologie. 3. Aflog Springer-Verlag, Berlin/Heidelberg/New York 2004, ISBN 3-540-20656-6, S. 141.",378,bar,"['Die Stratopause ist die atmosphärische Grenzschicht zwischen Stratosphäre und Mesosphäre. Die Lage der Stratopause wird durch das erste Maximum des atmosphärischen Temperaturprofils gekennzeichnet; sie liegt in ungefähr 50 km Höhe. Helmut Kraus: Die Atmosphäre der Erde: Eine Einführung in die Meteorologie. 3. Auflage Springer-Verlag, Berlin/Heidelberg/New York 2004, ISBN 3-540-20656-6, S. 141.']"
163,34989,"Floyd County is a Beziak im Bundesstoot Indiana in da USA. Da Beziak hod 74.578 Eihwohna. Da Sitz vo da Vawoitung is New Albany. Da Beziak hod a Fläche vo 384 Quadratkilometa, dovo san 1 Quadratkilometa Wossafläche. Blackiston Mill Duncan Edwardsville Floyds Knobs Galena Georgetown Greenville Navilleton New Albany Saint Joseph Saint Marys Scottsville Silver Hills GNIS-ID: 450350. Abgerufen am 22. Februar 2011 (englisch). 38.32-85.9Koordinaten: 38° 19′ N, 85° 54′ W",468,bar,"['Floyd County ist ein Bezirk im Bundesstaat Indiana in den USA. Der Bezirk hat 74.578 Einwohner. Der Sitz der Verwaltung ist New Albany. Der Bezirk hat eine Fläche von 384 Quadratkilometern, davon sind 1 Quadratkilometer Wasserfläche. Blackiston Mill Duncan Edwardsville Floyds Knobs Galena Georgetown Greenville Navilleton New Albany Saint Joseph Saint Marys Scottsville Silver Hills GNIS-ID: 450350. Abgerufen am 22. Februar 2011 (englisch). 38.32-85.9 Koordinaten: 38° 19′ N, 85° 54′ W.']"
164,82909,"Lincoln County is a County in Wisconsin in da USA. Auszug aus dem National Register of Historic Places - Nr. 78000116 Obgruafa am 10. Aprü 2011 Lincoln County im Geographic Names Information System vom United States Geological Survey Obgruafa am 22. Feba 2011 Commons: Lincoln County, Wisconsin – Sammlung vo Buidl, Videos und Audiodateien",339,bar,"['Lincoln County ist ein County im US-Bundesstaat Wisconsin. Auszug aus dem National Register of Historic Places - Nr. 78000116 Abgerufen am 10. April 2011 Lincoln County im Geographic Names Information System des United States Geological Survey Abgerufen am 22. Februar 2011 Commons: Lincoln County, Wisconsin – Sammlung von Bildern, Videos und Audiodateien']"
165,116995,"Bergamo stähd fia: Bergamo, Stod in da italienischn Region Lombardei Provinz Bergamo, Provinz vo da Region Lombardei Peasona: Almiro Bergamo (1912–1994), italienischa Rudara John Bergamo (1940–2013), US-amerikanischa Perkussionist und Komponist Paolo Bergamo (* 1943), italienischa Fuaßboischiedsrichta Rodolfo Bergamo (* 1955), italienischa Hochspringa",353,bar,"['Bergamo steht für: Bergamo, Stadt in der italienischen Region Lombardei, Provinz Bergamo, Provinz der Region Lombardei Personen: Almiro Bergamo (1912–1994), italienischer Ruderer John Bergamo (1940–2013), US-amerikanischer Perkussionist und Komponist Paolo Bergamo (* 1943), italienischer Fußballschiedsrichter Rodolfo Bergamo (* 1955), italienischer Hochspringer']"
166,95909,"Quarna Sotto is a Gmoa mid 388 Eihwohna (Stond: 31. Dezemba 2016) in da italienischn Provinz Verbano-Cusio-Ossola (VB), Region Piemont. De Nochboagmoana san: Nonio, Omegna, Quarna Sopra, Valstrona und Varallo Sesia. Da Schutzheilige vom Ort is San Nicola. Da Ort liegt af ana Häh vo 802 m iwam Meeresspiagl. Des Gmoagebiet umfosst a Fläch vo 16,04 km². Statistiche demografiche ISTAT. Monatliche Bevölkerungsstatistiken des Istituto Nazionale di Statistica, Stand 31. Dezember 2016.",482,bar,"['Quarna Sotto ist eine Gemeinde mit 388 Einwohnern (Stand: 31. Dezember 2016) in der italienischen Provinz Verbano-Cusio-Ossola (VB), Region Piemont. Die Nachbargemeinden sind: Nonio, Omegna, Quarna Sopra, Valstrona und Varallo Sesia. Der Schutzheilige des Ortes ist San Nicola. Der Ort liegt auf einer Höhe von 802 m über dem Meeresspiegel. Das Gemeindegebiet umfasst eine Fläche von 16,04 km². Statistische demografische ISTAT. Monatliche Bevölkerungsstatistiken des Istituto Nazionale di Statistica, Stand 31. Dezember 2016.']"
167,95907,"Loreglia is a Gmoa mid 243 Eihwohna (Stond: 31. Dezemba 2016) in da italienischen Provinz Verbano-Cusio-Ossola (VB), Region Piemont. De Nochboagmoana san: Casale Corte Cerro, Germagno, Ornavasso, Quarna Sopra und Valstrona. Des Gmoagebiet umfosst a Fläch vo 9 km². Statistiche demografiche ISTAT. Monatliche Bevölkerungsstatistiken des Istituto Nazionale di Statistica, Stand 31. Dezember 2016.",394,bar,"['Loreglia ist eine Gemeinde mit 243 Einwohnern (Stand: 31. Dezember 2016) in der italienischen Provinz Verbano-Cusio-Ossola (VB), Region Piemont. Die Nachbargemeinden sind: Casale Corte Cerro, Germagno, Ornavasso, Quarna Sopra und Valstrona. Das Gemeindegebiet umfasst eine Fläche von 9 km². Statistische Demografie ISTAT. Monatliche Bevölkerungsstatistiken des Istituto Nazionale di Statistica, Stand 31. Dezember 2016.']"
168,26557,"Zum Stanglwirt is a Fernsehserie, de vo 1993 bis 1997 produziat und bei RTL ausgstrahlt worn is. As Buach stammt vo Ulla Kling. Inszeniat is de Serie vo Peter Steiner in Form vo eina Sitcom gwesn, und beinhaltet deswegn aa sognannte Lachkonservn (andan Quelln sogn oba, dass se vor am Publikum afzeichnet worn is). De Serie is so afbaut wia a Folgn aus seim Theaterstadl. Zum Stanglwirt af da Internet Movie Database",416,bar,"['Zum Stanglwirt ist eine Fernsehserie, die von 1993 bis 1997 produziert und bei RTL ausgestrahlt wurde. Das Buch stammt von Ulla König. Inszeniert ist die Serie von Peter Steiner in Form einer Sitcom gewesen, und beinhaltet deswegen auch sogenannte Lachkonserven (andere Quellen sagen jedoch, dass sie vor einem Publikum aufgezeichnet wurde). Die Serie ist so aufgebaut wie eine Folge aus seinem Theaterstadel. Zum Stanglwirt in der Internet Movie Database.']"
169,30263,"Vung Tau is a Stod in da Mitt vo Vietnam, am Sidchinesischn Meer, 10 m ü. NN. Sie liegt 1650 km sidle vo Hanoi und 120 km neadle vo Ho Chi Minh-Stadt am Sidchinesischn Meer. Im Stodzentrum lem 322.873 Einwohna (2012). Vung Tau is de Haptstod vom Department Ba Ria-Vung Tau. Da Flughofm Vung Tau liegt 2 km vom Zentrum Vung Tau wegga, da Flughofm Long Thanh 70 km. Vung Tau 10.424444444444107.25138888889Koordinaten: 10° 25′ N, 107° 15′ O",437,bar,"['Vung Tau ist eine Stadt in der Mitte von Vietnam, am Südchinesischen Meer, 10 m ü. NN. Sie liegt 1650 km südlich von Hanoi und 120 km östlich von Ho-Chi-Minh-Stadt am Südchinesischen Meer. Im Stadtzentrum leben 322.873 Einwohner (2012). Vung Tau ist die Hauptstadt der Provinz Ba Ria-Vung Tau. Der Flughafen Vung Tau liegt 2 km vom Zentrum Vung Tau entfernt, der Flughafen Long Thanh 70 km. Vung Tau: 10,424444444444° N, 107,25138888889° O.']"
170,90791,"In da Vawoitungsgmoaschoft Mistelgau im obafränkischn Landkroas Bareid hom se foignde Gmoana zua Ealedigung ihra Vawoitungsgschäfte zammgschlossn: Glashütten, 1422 Eihwohna, 3,53 km² Mistelgau, 3741 Eihwohna, 39,43 km² Da Sitz vo da Vawoitungsgmoaschoft is in Mistelgau, Voasitznda is Georg Birner. Woppn vo Glashütten Woppn vo Mistelgau",337,bar,"['In der Verwaltungsgemeinschaft Mistelgau im oberfränkischen Landkreis Bayreuth haben sich folgende Gemeinden zur Erledigung ihrer Verwaltungsgeschäfte zusammengeschlossen: Glashütten, 1422 Einwohner, 3,53 km² Mistelgau, 3741 Einwohner, 39,43 km² Der Sitz der Verwaltungsgemeinschaft ist in Mistelgau, Vorsitzender ist Georg Birner. Wappen von Glashütten Wappen von Mistelgau']"
171,90872,"In da Vawoitungsgmoaschoft Heßdorf im mittelfränkischn Landkroas Erlanga-Hächstodt hom se foignde Gmoana zua Erledigung ihra Vawoitungsgschäfte zammgschlossn: Großenseebach, 2395 Eihwohna, 7,20 km² Heßdorf, 3605 Eihwohna, 24,78 km² Sitz vo da Vawoitungsgmoaschoft is in Heßdorf; ihr Voasitznda is Horst Rehder (Heßdorf). Woppn vo Großenseebach Woppn vo Heßdorf",360,bar,"['In der Verwaltungsgemeinschaft Heßdorf im mittelfränkischen Landkreis Erlangen-Höchstadt haben sich folgende Gemeinden zur Erledigung ihrer Verwaltungsgeschäfte zusammengeschlossen: Großenseebach, 2395 Einwohner, 7,20 km² Heßdorf, 3605 Einwohner, 24,78 km² Sitz der Verwaltungsgemeinschaft ist Heßdorf; ihr Vorsitzender ist Horst Rehder (Heßdorf). Wappen von Großenseebach Wappen von Heßdorf']"
172,42898,"Spider Solitaire is a Patience Spui. Es wead mit 104 Koartn gspuit. Am Ofang vom Spui san 54 Koartn in da Auslog, aufteit auf 10 Spoitn. Nua de jeweis obaste Koartn vo jeda Spoitn is aufdeckt. De restlichn 50 Koartn liegn im Talon. In finf Rundn kenan jeweis 10 Koartn davo ausglegt wean. Zui vom Spui is, 8 Foarbreihn vom Kini bis Ass z buidn. Jede Foarbreih, de wo ma schofft, vaschwindt vo da Auslog. Microsoft hod des Spui digital duach a Windows Beigob populea gmocht.",473,bar,"['Spider Solitaire ist ein Patience-Spiel. Es wird mit 104 Karten gespielt. Am Anfang des Spiels sind 54 Karten in der Auslage, aufgeteilt auf 10 Spielfelder. Nur die jeweils oberste Karte von jedem Spielfeld ist aufgedeckt. Die restlichen 50 Karten liegen im Talon. In fünf Runden können jeweils 10 Karten davon ausgelegt werden. Ziel des Spiels ist, 8 Farbreihen vom König bis Ass zu bilden. Jede Farbreihe, die man schafft, verschwindet von der Auslage. Microsoft hat das Spiel digital durch eine Windows-Beigabe populär gemacht.']"
173,100866,"Esquilino is da XV. Rione (Stodtei) vo Rom. Ea umfosstn Osttei vom Esquilin mid da Stazione Termini. Da Rione is 1921 vom Stodtei Monti obgspoitn worn. As Woppn zoagt an Baam iwa om Beag. Commons: Rione XV - Esquilino – Sammlung vo Buidl, Videos und Audiodateien Rione Esquilino (italienisch) Rione Esquilino auf Google Maps 41.894312.5025Koordinaten: 41° 54′ N, 12° 30′ O",372,bar,"['Esquilino ist der XV. Rione (Stadtteil) von Rom. Er umfasst den Ostteil des Esquilin mit dem Bahnhof Termini. Der Rione wurde 1921 vom Stadtteil Monti abgespalten. Das Wappen zeigt einen Baum auf einem Berg. Commons: Rione XV - Esquilino – Sammlung von Bildern, Videos und Audiodateien Rione Esquilino (italienisch) Rione Esquilino auf Google Maps 41.8943, 12.5025 Koordinaten: 41° 54′ N, 12° 30′ O.']"
174,33430,"Kit Carson County is a Beziak im Bundesstoot Colorado in da USA. Da Beziak hod 8.270 Eihwohna. Da Sitz vo da Vawoitung is Burlington. Da Beziak hod a Fläche vo 5.598 Quadratkilometa, dovo san 2 Quadratkilometa Wossafläche. Bethune Burlington Flagler Seibert Stratton Vona GNIS-ID: 198147. Abgerufen am 22. Februar 2011 (englisch). 39.31-102.6Koordinaten: 39° 19′ N, 102° 36′ W",376,bar,"['Kit Carson County ist ein Bezirk im Bundesstaat Colorado in den USA. Der Bezirk hat 8.270 Einwohner. Der Sitz der Verwaltung ist Burlington. Der Bezirk hat eine Fläche von 5.598 Quadratkilometern, davon sind 2 Quadratkilometer Wasserfläche. Bethune Burlington Flagler Seibert Stratton Vona GNIS-ID: 198147. Abgerufen am 22. Februar 2011 (englisch). 39.31-102.6 Koordinaten: 39° 19′ N, 102° 36′ W.']"
175,50422,"Joareskalenda ◄ | 3. Joarhundad v. Kr. | 2. Joarhundad v. Kr. | 1. Joarhundad v. Kr. | ► ◄ | 210a v. Kr. | 200a v. Kr. | 190a v. Kr. | 180a v. Kr. | 170a v. Kr. | ► ◄◄ | ◄ | 196 v. Kr. | 195 v. Kr. | 194 v. Kr. | 193 v. Kr. | 192 v. Kr. | 191 v. Kr. | 190 v. Kr. | ► | ►► Des is a Iwablick iwas Joar 193 v. Kr.. Antiochos, Midherrscha vo seim gleichnamign Voda im Seleukidnreich Commons: 193 v. Kr. – Sammlung vo Buidl, Videos und Audiodateien",443,bar,"['Jahreskalender ◄ | 3. Jahrhundert v. Chr. | 2. Jahrhundert v. Chr. | 1. Jahrhundert v. Chr. | ► ◄ | 210er v. Chr. | 200er v. Chr. | 190er v. Chr. | 180er v. Chr. | 170er v. Chr. | ► ◄◄ | ◄ | 196 v. Chr. | 195 v. Chr. | 194 v. Chr. | 193 v. Chr. | 192 v. Chr. | 191 v. Chr. | 190 v. Chr. | ► | ►► Dies ist eine Übersicht über das Jahr 193 v. Chr.. Antiochos, Mitregent seines gleichnamigen Vaters im Seleukidenreich Commons: 193 v. Chr. – Sammlung von Bildern, Videos und Audiodateien']"
